Request id,Pickup point,Driver id,Status,Request,timestamp,Drop,timestamp,Pick_up_Hour,Drop_Hour,Req_Hour_Bucket,Drop_Hour_Bracket ,Cancelled Flag,No cars availabe ,Time_slot
2042,City,19,Trip Completed,12-Jul-16,2:30:00 AM,12-Jul-16,3:09:00 AM,2,3,02:00-03:00,03:00-04:00,0,0,Early_Morning
2561,Airport,19,Trip Completed,12-Jul-16,9:29:00 AM,12-Jul-16,10:44:00 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
3813,Airport,19,Trip Completed,13-Jul-16,9:06:57 PM,13-Jul-16,9:46:24 PM,21,21,21:00-22:00,21:00-22:00,0,0,Night
4260,Airport,19,Trip Completed,14-Jul-16,6:11:51 AM,14-Jul-16,6:59:46 AM,6,6,06:00-07:00,06:00-07:00,0,0,Morning
4395,City,19,Trip Completed,14-Jul-16,8:00:15 AM,14-Jul-16,8:54:39 AM,8,8,08:00-09:00,08:00-09:00,0,0,Morning
5919,City,19,Trip Completed,15-Jul-16,10:03:42 AM,15-Jul-16,10:59:27 AM,10,10,10:00-11:00,10:00-11:00,0,0,Morning
6002,Airport,19,Trip Completed,15-Jul-16,12:04:15 PM,15-Jul-16,12:53:36 PM,12,12,12:00-13:00,12:00-13:00,0,0,Afternoon
468,City,20,Trip Completed,11-Jul-16,9:20:00 AM,11-Jul-16,10:05:00 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
693,Airport,20,Trip Completed,11-Jul-16,1:51:00 AM,11-Jul-16,3:01:00 AM,1,3,01:00-02:00,03:00-04:00,0,0,Early_Morning
1178,City,20,Trip Completed,11-Jul-16,9:05:00 AM,11-Jul-16,10:06:00 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
2103,City,20,Trip Completed,12-Jul-16,4:08:00 AM,12-Jul-16,5:18:00 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
2292,Airport,20,Trip Completed,12-Jul-16,6:46:00 AM,12-Jul-16,7:23:00 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
3339,City,20,Trip Completed,13-Jul-16,12:40:58 PM,13-Jul-16,1:30:26 PM,12,13,12:00-13:00,13:00-14:00,0,0,Afternoon
3694,City,20,Trip Completed,13-Jul-16,7:33:19 PM,13-Jul-16,8:35:08 PM,19,20,19:00-20:00,20:00-21:00,0,0,Night
4469,City,20,Trip Completed,14-Jul-16,8:45:13 AM,14-Jul-16,9:48:08 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
6432,City,20,Trip Completed,15-Jul-16,7:50:57 PM,15-Jul-16,8:30:05 PM,19,20,19:00-20:00,20:00-21:00,0,0,Night
1895,City,21,Trip Completed,12-Jul-16,10:20:00 AM,12-Jul-16,10:52:00 AM,10,10,10:00-11:00,10:00-11:00,0,0,Morning
1981,Airport,21,Trip Completed,12-Jul-16,12:23:00 PM,12-Jul-16,12:56:00 PM,12,12,12:00-13:00,12:00-13:00,0,0,Afternoon
3744,Airport,21,Trip Completed,13-Jul-16,8:28:11 PM,13-Jul-16,9:22:42 PM,20,21,20:00-21:00,21:00-22:00,0,0,Night
4433,Airport,21,Trip Completed,14-Jul-16,8:26:32 AM,14-Jul-16,9:12:02 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
6039,Airport,21,Trip Completed,15-Jul-16,1:11:04 PM,15-Jul-16,1:38:01 PM,13,13,13:00-14:00,13:00-14:00,0,0,Afternoon
6543,City,21,Trip Completed,15-Jul-16,8:54:20 PM,15-Jul-16,10:12:36 PM,20,22,20:00-21:00,22:00-23:00,0,0,Night
110,City,22,Trip Completed,11-Jul-16,5:05:00 AM,11-Jul-16,6:06:00 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
362,City,22,Trip Completed,11-Jul-16,8:01:00 AM,11-Jul-16,9:18:00 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
666,Airport,22,Trip Completed,11-Jul-16,1:02:00 AM,11-Jul-16,1:45:00 AM,1,1,01:00-02:00,01:00-02:00,0,0,Early_Morning
926,City,22,Trip Completed,11-Jul-16,6:28:00 AM,11-Jul-16,7:34:00 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
1180,Airport,22,Trip Completed,11-Jul-16,9:01:00 AM,11-Jul-16,10:14:00 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
1900,City,22,Trip Completed,12-Jul-16,10:32:00 AM,12-Jul-16,11:42:00 AM,10,11,10:00-11:00,11:00-12:00,0,0,Morning
2506,City,22,Trip Completed,12-Jul-16,9:01:00 AM,12-Jul-16,9:38:00 AM,9,9,09:00-10:00,09:00-10:00,0,0,Morning
3064,City,22,Trip Completed,13-Jul-16,8:02:03 AM,13-Jul-16,8:58:46 AM,8,8,08:00-09:00,08:00-09:00,0,0,Morning
3327,Airport,22,Trip Completed,13-Jul-16,12:24:41 PM,13-Jul-16,1:23:39 PM,12,13,12:00-13:00,13:00-14:00,0,0,Afternoon
3601,City,22,Trip Completed,13-Jul-16,6:39:00 PM,13-Jul-16,7:29:07 PM,18,19,18:00-19:00,19:00-20:00,0,0,Night
4768,Airport,22,Trip Completed,14-Jul-16,3:39:24 PM,14-Jul-16,4:49:03 PM,15,16,15:00-16:00,16:00-17:00,0,0,Afternoon
5142,City,22,Trip Completed,14-Jul-16,8:17:51 PM,14-Jul-16,8:48:58 PM,20,20,20:00-21:00,20:00-21:00,0,0,Night
5366,Airport,22,Trip Completed,14-Jul-16,11:27:22 PM,15-Jul-16,12:19:50 AM,23,0,23:00-24:00,00:00-01:00,0,0,Night
5575,City,22,Trip Completed,15-Jul-16,5:53:55 AM,15-Jul-16,6:50:02 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
5902,City,22,Trip Completed,15-Jul-16,9:52:57 AM,15-Jul-16,10:37:05 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
6694,Airport,22,Trip Completed,15-Jul-16,10:45:44 PM,15-Jul-16,11:17:53 PM,22,23,22:00-23:00,23:00-24:00,0,0,Night
523,Airport,23,Trip Completed,11-Jul-16,9:48:00 AM,11-Jul-16,10:37:00 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
747,City,23,Trip Completed,11-Jul-16,3:53:00 AM,11-Jul-16,4:43:00 AM,3,4,03:00-04:00,04:00-05:00,0,0,Early_Morning
1371,Airport,23,Trip Completed,12-Jul-16,12:22:00 PM,12-Jul-16,1:33:00 AM,12,1,12:00-13:00,01:00-02:00,0,0,Afternoon
1553,City,23,Trip Completed,12-Jul-16,6:09:00 AM,12-Jul-16,7:09:00 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
1692,Airport,23,Trip Completed,12-Jul-16,7:52:00 AM,12-Jul-16,9:01:00 AM,7,9,07:00-08:00,09:00-10:00,0,0,Morning
2114,City,23,Trip Completed,12-Jul-16,4:36:00 AM,12-Jul-16,5:21:00 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
2742,City,23,Trip Completed,13-Jul-16,3:07:37 AM,13-Jul-16,3:51:35 AM,3,3,03:00-04:00,03:00-04:00,0,0,Early_Morning
4273,City,23,Trip Completed,14-Jul-16,6:17:01 AM,14-Jul-16,7:02:28 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
4668,City,23,Trip Completed,14-Jul-16,12:25:02 PM,14-Jul-16,1:34:58 PM,12,13,12:00-13:00,13:00-14:00,0,0,Afternoon
5425,City,23,Trip Completed,15-Jul-16,2:23:56 AM,15-Jul-16,3:08:35 AM,2,3,02:00-03:00,03:00-04:00,0,0,Early_Morning
5488,City,23,Trip Completed,15-Jul-16,4:53:42 AM,15-Jul-16,6:00:16 AM,4,6,04:00-05:00,06:00-07:00,0,0,Early_Morning
5781,City,23,Trip Completed,15-Jul-16,8:35:47 AM,15-Jul-16,9:42:27 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
5966,Airport,23,Trip Completed,15-Jul-16,10:54:27 AM,15-Jul-16,11:58:44 AM,10,11,10:00-11:00,11:00-12:00,0,0,Morning
6122,City,23,Trip Completed,15-Jul-16,3:26:06 PM,15-Jul-16,4:29:40 PM,15,16,15:00-16:00,16:00-17:00,0,0,Afternoon
357,Airport,24,Trip Completed,11-Jul-16,8:00:00 AM,11-Jul-16,9:08:00 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
1068,City,24,Trip Completed,11-Jul-16,7:52:00 AM,11-Jul-16,8:48:00 AM,7,8,07:00-08:00,08:00-09:00,0,0,Morning
2689,Airport,24,Trip Completed,13-Jul-16,12:34:03 AM,13-Jul-16,1:49:08 AM,0,1,00:00-01:00,01:00-02:00,0,0,Early_Morning
2791,City,24,Trip Completed,13-Jul-16,4:56:20 AM,13-Jul-16,5:33:20 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
3321,City,24,Trip Completed,13-Jul-16,12:23:02 PM,13-Jul-16,1:25:14 PM,12,13,12:00-13:00,13:00-14:00,0,0,Afternoon
3423,Airport,24,Trip Completed,13-Jul-16,3:52:07 PM,13-Jul-16,4:50:46 PM,15,16,15:00-16:00,16:00-17:00,0,0,Afternoon
3761,Airport,24,Trip Completed,13-Jul-16,8:35:24 PM,13-Jul-16,9:39:02 PM,20,21,20:00-21:00,21:00-22:00,0,0,Night
4140,City,24,Trip Completed,14-Jul-16,4:48:09 AM,14-Jul-16,6:05:01 AM,4,6,04:00-05:00,06:00-07:00,0,0,Early_Morning
4656,City,24,Trip Completed,14-Jul-16,12:06:27 PM,14-Jul-16,12:49:14 PM,12,12,12:00-13:00,12:00-13:00,0,0,Afternoon
4931,Airport,24,Trip Completed,14-Jul-16,6:21:52 PM,14-Jul-16,6:54:03 PM,18,18,18:00-19:00,18:00-19:00,0,0,Night
5268,City,24,Trip Completed,14-Jul-16,9:29:35 PM,14-Jul-16,10:30:11 PM,21,22,21:00-22:00,22:00-23:00,0,0,Night
5811,City,24,Trip Completed,15-Jul-16,8:46:30 AM,15-Jul-16,9:26:33 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
6139,Airport,24,Trip Completed,15-Jul-16,3:45:16 PM,15-Jul-16,4:40:41 PM,15,16,15:00-16:00,16:00-17:00,0,0,Afternoon
6333,Airport,24,Trip Completed,15-Jul-16,6:41:22 PM,15-Jul-16,7:53:29 PM,18,19,18:00-19:00,19:00-20:00,0,0,Night
773,City,25,Trip Completed,11-Jul-16,4:23:00 AM,11-Jul-16,5:21:00 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
1123,City,25,Trip Completed,11-Jul-16,8:20:00 AM,11-Jul-16,9:18:00 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
2667,Airport,25,Trip Completed,12-Jul-16,11:35:00 AM,13-Jul-16,12:40:52 AM,11,0,11:00-12:00,00:00-01:00,0,0,Morning
2833,City,25,Trip Completed,13-Jul-16,5:27:26 AM,13-Jul-16,6:19:18 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
3396,City,25,Trip Completed,13-Jul-16,2:59:08 PM,13-Jul-16,3:57:24 PM,14,15,14:00-15:00,15:00-16:00,0,0,Afternoon
3590,City,25,Trip Completed,13-Jul-16,6:31:29 PM,13-Jul-16,7:31:56 PM,18,19,18:00-19:00,19:00-20:00,0,0,Night
3762,City,25,Trip Completed,13-Jul-16,8:38:10 PM,13-Jul-16,9:21:24 PM,20,21,20:00-21:00,21:00-22:00,0,0,Night
4566,City,25,Trip Completed,14-Jul-16,9:48:56 AM,14-Jul-16,10:22:52 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
4862,City,25,Trip Completed,14-Jul-16,5:37:44 PM,14-Jul-16,6:41:40 PM,17,18,17:00-18:00,18:00-19:00,0,0,Afternoon
5564,Airport,25,Trip Completed,15-Jul-16,5:41:11 AM,15-Jul-16,6:53:22 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
6187,City,25,Trip Completed,15-Jul-16,5:11:08 PM,15-Jul-16,6:08:11 PM,17,18,17:00-18:00,18:00-19:00,0,0,Afternoon
6642,City,25,Trip Completed,15-Jul-16,10:07:14 PM,15-Jul-16,10:54:02 PM,22,22,22:00-23:00,22:00-23:00,0,0,Night
322,City,26,Trip Completed,11-Jul-16,7:31:00 AM,11-Jul-16,8:10:00 AM,7,8,07:00-08:00,08:00-09:00,0,0,Morning
793,City,26,Trip Completed,11-Jul-16,5:04:00 AM,11-Jul-16,6:06:00 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
898,Airport,26,Trip Completed,11-Jul-16,6:14:00 AM,11-Jul-16,7:09:00 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
1258,City,26,Trip Completed,11-Jul-16,9:51:00 AM,11-Jul-16,11:00:00 AM,9,11,09:00-10:00,11:00-12:00,0,0,Morning
2832,City,26,Trip Completed,13-Jul-16,5:20:16 AM,13-Jul-16,6:14:07 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
3139,City,26,Trip Completed,13-Jul-16,8:54:04 AM,13-Jul-16,9:22:42 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
3438,City,26,Trip Completed,13-Jul-16,4:12:53 PM,13-Jul-16,5:13:44 PM,16,17,16:00-17:00,17:00-18:00,0,0,Afternoon
3966,Airport,26,Trip Completed,13-Jul-16,10:50:42 PM,13-Jul-16,11:27:43 PM,22,23,22:00-23:00,23:00-24:00,0,0,Night
6401,Airport,26,Trip Completed,15-Jul-16,7:33:00 PM,15-Jul-16,8:16:57 PM,19,20,19:00-20:00,20:00-21:00,0,0,Night
204,City,27,Trip Completed,11-Jul-16,6:04:00 AM,11-Jul-16,6:44:00 AM,6,6,06:00-07:00,06:00-07:00,0,0,Morning
632,Airport,27,Trip Completed,11-Jul-16,12:20:00 PM,11-Jul-16,1:10:00 AM,12,1,12:00-13:00,01:00-02:00,0,0,Afternoon
763,City,27,Trip Completed,11-Jul-16,4:19:00 AM,11-Jul-16,5:25:00 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
1786,Airport,27,Trip Completed,12-Jul-16,9:03:00 AM,12-Jul-16,9:58:00 AM,9,9,09:00-10:00,09:00-10:00,0,0,Morning
1968,City,27,Trip Completed,12-Jul-16,12:10:00 PM,12-Jul-16,12:49:00 PM,12,12,12:00-13:00,12:00-13:00,0,0,Afternoon
2088,Airport,27,Trip Completed,12-Jul-16,3:51:00 AM,12-Jul-16,5:02:00 AM,3,5,03:00-04:00,05:00-06:00,0,0,Early_Morning
2473,Airport,27,Trip Completed,12-Jul-16,8:43:00 AM,12-Jul-16,9:20:00 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
2869,Airport,27,Trip Completed,13-Jul-16,5:50:09 AM,13-Jul-16,6:27:07 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
3742,Airport,27,Trip Completed,13-Jul-16,8:24:23 PM,13-Jul-16,8:48:05 PM,20,20,20:00-21:00,20:00-21:00,0,0,Night
4440,Airport,27,Trip Completed,14-Jul-16,8:26:29 AM,14-Jul-16,9:00:36 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
5234,City,27,Trip Completed,14-Jul-16,9:09:47 PM,14-Jul-16,9:52:37 PM,21,21,21:00-22:00,21:00-22:00,0,0,Night
6354,Airport,27,Trip Completed,15-Jul-16,6:59:01 PM,15-Jul-16,7:35:10 PM,18,19,18:00-19:00,19:00-20:00,0,0,Night
6638,City,27,Trip Completed,15-Jul-16,9:59:10 PM,15-Jul-16,11:13:18 PM,21,23,21:00-22:00,23:00-24:00,0,0,Night
84,City,28,Trip Completed,11-Jul-16,4:50:00 AM,11-Jul-16,5:26:00 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
1199,City,28,Trip Completed,11-Jul-16,9:17:00 AM,11-Jul-16,9:53:00 AM,9,9,09:00-10:00,09:00-10:00,0,0,Morning
1676,Airport,28,Trip Completed,12-Jul-16,7:44:00 AM,12-Jul-16,8:40:00 AM,7,8,07:00-08:00,08:00-09:00,0,0,Morning
2774,City,28,Trip Completed,13-Jul-16,4:33:38 AM,13-Jul-16,5:13:54 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
3220,Airport,28,Trip Completed,13-Jul-16,9:51:41 AM,13-Jul-16,10:24:39 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
3718,Airport,28,Trip Completed,13-Jul-16,7:56:20 PM,13-Jul-16,8:47:17 PM,19,20,19:00-20:00,20:00-21:00,0,0,Night
4904,Airport,28,Trip Completed,14-Jul-16,6:02:23 PM,14-Jul-16,6:58:49 PM,18,18,18:00-19:00,18:00-19:00,0,0,Night
6527,Airport,28,Trip Completed,15-Jul-16,8:54:01 PM,15-Jul-16,9:53:29 PM,20,21,20:00-21:00,21:00-22:00,0,0,Night
6710,City,28,Trip Completed,15-Jul-16,11:02:36 PM,16-Jul-16,12:12:12 AM,23,0,23:00-24:00,00:00-01:00,0,0,Night
1584,Airport,29,Trip Completed,12-Jul-16,6:26:00 AM,12-Jul-16,7:18:00 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
1966,Airport,29,Trip Completed,12-Jul-16,12:05:00 PM,12-Jul-16,1:12:00 AM,12,1,12:00-13:00,01:00-02:00,0,0,Afternoon
2827,City,29,Trip Completed,13-Jul-16,5:18:31 AM,13-Jul-16,6:18:22 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
2945,Airport,29,Trip Completed,13-Jul-16,6:34:13 AM,13-Jul-16,7:28:05 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
3365,City,29,Trip Completed,13-Jul-16,1:47:14 PM,13-Jul-16,2:51:51 PM,13,14,13:00-14:00,14:00-15:00,0,0,Afternoon
3548,Airport,29,Trip Completed,13-Jul-16,6:07:42 PM,13-Jul-16,7:12:22 PM,18,19,18:00-19:00,19:00-20:00,0,0,Night
3753,City,29,Trip Completed,13-Jul-16,8:30:08 PM,13-Jul-16,9:42:32 PM,20,21,20:00-21:00,21:00-22:00,0,0,Night
4569,Airport,29,Trip Completed,14-Jul-16,9:48:17 AM,14-Jul-16,10:49:39 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
6309,Airport,29,Trip Completed,15-Jul-16,6:29:54 PM,15-Jul-16,7:42:21 PM,18,19,18:00-19:00,19:00-20:00,0,0,Night
6437,City,29,Trip Completed,15-Jul-16,7:53:52 PM,15-Jul-16,8:26:32 PM,19,20,19:00-20:00,20:00-21:00,0,0,Night
517,Airport,30,Trip Completed,11-Jul-16,9:45:00 AM,11-Jul-16,10:24:00 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
1406,Airport,30,Trip Completed,12-Jul-16,3:02:00 AM,12-Jul-16,3:55:00 AM,3,3,03:00-04:00,03:00-04:00,0,0,Early_Morning
1643,Airport,30,Trip Completed,12-Jul-16,7:18:00 AM,12-Jul-16,8:10:00 AM,7,8,07:00-08:00,08:00-09:00,0,0,Morning
2108,Airport,30,Trip Completed,12-Jul-16,4:14:00 AM,12-Jul-16,4:48:00 AM,4,4,04:00-05:00,04:00-05:00,0,0,Early_Morning
2647,City,30,Trip Completed,12-Jul-16,10:46:00 AM,12-Jul-16,11:18:00 AM,10,11,10:00-11:00,11:00-12:00,0,0,Morning
3129,City,30,Trip Completed,13-Jul-16,8:41:49 AM,13-Jul-16,9:41:42 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
3738,Airport,30,Trip Completed,13-Jul-16,8:15:54 PM,13-Jul-16,8:55:01 PM,20,20,20:00-21:00,20:00-21:00,0,0,Night
4422,Airport,30,Trip Completed,14-Jul-16,8:13:15 AM,14-Jul-16,9:13:10 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
4790,City,30,Trip Completed,14-Jul-16,4:43:53 PM,14-Jul-16,5:56:08 PM,16,17,16:00-17:00,17:00-18:00,0,0,Afternoon
5496,City,30,Trip Completed,15-Jul-16,4:59:58 AM,15-Jul-16,5:34:09 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
6484,Airport,30,Trip Completed,15-Jul-16,8:19:45 PM,15-Jul-16,9:01:21 PM,20,21,20:00-21:00,21:00-22:00,0,0,Night
6731,Airport,30,Trip Completed,15-Jul-16,11:23:55 PM,16-Jul-16,12:11:55 AM,23,0,23:00-24:00,00:00-01:00,0,0,Night
629,Airport,31,Trip Completed,11-Jul-16,12:14:00 PM,11-Jul-16,1:00:00 AM,12,1,12:00-13:00,01:00-02:00,0,0,Afternoon
745,Airport,31,Trip Completed,11-Jul-16,3:48:00 AM,11-Jul-16,4:45:00 AM,3,4,03:00-04:00,04:00-05:00,0,0,Early_Morning
1064,City,31,Trip Completed,11-Jul-16,7:53:00 AM,11-Jul-16,8:31:00 AM,7,8,07:00-08:00,08:00-09:00,0,0,Morning
1886,Airport,31,Trip Completed,12-Jul-16,10:10:00 AM,12-Jul-16,10:35:00 AM,10,10,10:00-11:00,10:00-11:00,0,0,Morning
5608,Airport,31,Trip Completed,15-Jul-16,6:18:36 AM,15-Jul-16,7:07:34 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
5877,City,31,Trip Completed,15-Jul-16,9:37:21 AM,15-Jul-16,10:08:03 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
6100,Airport,31,Trip Completed,15-Jul-16,2:44:32 PM,15-Jul-16,3:41:12 PM,14,15,14:00-15:00,15:00-16:00,0,0,Afternoon
6659,Airport,31,Trip Completed,15-Jul-16,10:15:45 PM,15-Jul-16,11:07:50 PM,22,23,22:00-23:00,23:00-24:00,0,0,Night
2162,Airport,32,Trip Completed,12-Jul-16,5:34:00 AM,12-Jul-16,6:33:00 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
3294,Airport,32,Trip Completed,13-Jul-16,11:23:36 AM,13-Jul-16,12:14:06 PM,11,12,11:00-12:00,12:00-13:00,0,0,Morning
3686,City,32,Trip Completed,13-Jul-16,7:33:18 PM,13-Jul-16,8:34:21 PM,19,20,19:00-20:00,20:00-21:00,0,0,Night
4784,City,32,Trip Completed,14-Jul-16,4:41:52 PM,14-Jul-16,5:15:01 PM,16,17,16:00-17:00,17:00-18:00,0,0,Afternoon
5896,City,32,Trip Completed,15-Jul-16,9:47:11 AM,15-Jul-16,10:32:41 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
6190,City,32,Trip Completed,15-Jul-16,5:11:33 PM,15-Jul-16,5:55:50 PM,17,17,17:00-18:00,17:00-18:00,0,0,Afternoon
6551,City,32,Trip Completed,15-Jul-16,9:03:02 PM,15-Jul-16,10:17:22 PM,21,22,21:00-22:00,22:00-23:00,0,0,Night
145,City,33,Trip Completed,11-Jul-16,5:32:00 AM,11-Jul-16,6:37:00 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
735,City,33,Trip Completed,11-Jul-16,3:27:00 AM,11-Jul-16,4:32:00 AM,3,4,03:00-04:00,04:00-05:00,0,0,Early_Morning
918,Airport,33,Trip Completed,11-Jul-16,6:22:00 AM,11-Jul-16,7:04:00 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
1478,City,33,Trip Completed,12-Jul-16,5:16:00 AM,12-Jul-16,6:13:00 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
1957,City,33,Trip Completed,12-Jul-16,11:45:00 AM,12-Jul-16,12:55:00 PM,11,12,11:00-12:00,12:00-13:00,0,0,Morning
3097,City,33,Trip Completed,13-Jul-16,8:15:34 AM,13-Jul-16,9:12:57 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
3981,Airport,33,Trip Completed,13-Jul-16,11:13:54 PM,13-Jul-16,11:38:37 PM,23,23,23:00-24:00,23:00-24:00,0,0,Night
4175,City,33,Trip Completed,14-Jul-16,5:11:15 AM,14-Jul-16,6:15:24 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
6237,City,33,Trip Completed,15-Jul-16,5:50:37 PM,15-Jul-16,6:49:29 PM,17,18,17:00-18:00,18:00-19:00,0,0,Afternoon
738,City,34,Trip Completed,11-Jul-16,3:30:00 AM,11-Jul-16,4:44:00 AM,3,4,03:00-04:00,04:00-05:00,0,0,Early_Morning
2731,City,34,Trip Completed,13-Jul-16,2:38:48 AM,13-Jul-16,3:16:56 AM,2,3,02:00-03:00,03:00-04:00,0,0,Early_Morning
2863,Airport,34,Trip Completed,13-Jul-16,5:46:42 AM,13-Jul-16,6:22:39 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
3528,Airport,34,Trip Completed,13-Jul-16,5:50:59 PM,13-Jul-16,6:17:24 PM,17,18,17:00-18:00,18:00-19:00,0,0,Afternoon
4653,City,34,Trip Completed,14-Jul-16,11:58:46 AM,14-Jul-16,12:55:21 PM,11,12,11:00-12:00,12:00-13:00,0,0,Morning
5042,City,34,Trip Completed,14-Jul-16,7:21:16 PM,14-Jul-16,8:05:07 PM,19,20,19:00-20:00,20:00-21:00,0,0,Night
360,Airport,35,Trip Completed,11-Jul-16,8:02:00 AM,11-Jul-16,9:05:00 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
771,Airport,35,Trip Completed,11-Jul-16,4:19:00 AM,11-Jul-16,5:34:00 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
1274,City,35,Trip Completed,11-Jul-16,10:01:00 AM,11-Jul-16,11:21:00 AM,10,11,10:00-11:00,11:00-12:00,0,0,Morning
1501,City,35,Trip Completed,12-Jul-16,5:41:00 AM,12-Jul-16,6:47:00 AM,5,6,05:00-06:00,06:00-07:00,0,0,Early_Morning
1972,City,35,Trip Completed,12-Jul-16,12:22:00 PM,12-Jul-16,12:43:00 PM,12,12,12:00-13:00,12:00-13:00,0,0,Afternoon
2871,City,35,Trip Completed,13-Jul-16,5:53:33 AM,13-Jul-16,7:00:33 AM,5,7,05:00-06:00,07:00-08:00,0,0,Early_Morning
3395,City,35,Trip Completed,13-Jul-16,2:52:52 PM,13-Jul-16,3:33:04 PM,14,15,14:00-15:00,15:00-16:00,0,0,Afternoon
3572,City,35,Trip Completed,13-Jul-16,6:25:52 PM,13-Jul-16,7:31:28 PM,18,19,18:00-19:00,19:00-20:00,0,0,Night
4118,Airport,35,Trip Completed,14-Jul-16,4:28:35 AM,14-Jul-16,5:26:48 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
4739,City,35,Trip Completed,14-Jul-16,2:52:43 PM,14-Jul-16,3:37:25 PM,14,15,14:00-15:00,15:00-16:00,0,0,Afternoon
6556,City,35,Trip Completed,15-Jul-16,9:09:57 PM,15-Jul-16,9:38:06 PM,21,21,21:00-22:00,21:00-22:00,0,0,Night
6677,Airport,35,Trip Completed,15-Jul-16,10:29:56 PM,15-Jul-16,11:22:48 PM,22,23,22:00-23:00,23:00-24:00,0,0,Night
1104,Airport,36,Trip Completed,11-Jul-16,8:17:00 AM,11-Jul-16,9:20:00 AM,8,9,08:00-09:00,09:00-10:00,0,0,Morning
1596,Airport,36,Trip Completed,12-Jul-16,6:39:00 AM,12-Jul-16,7:30:00 AM,6,7,06:00-07:00,07:00-08:00,0,0,Morning
1835,Airport,36,Trip Completed,12-Jul-16,9:35:00 AM,12-Jul-16,10:30:00 AM,9,10,09:00-10:00,10:00-11:00,0,0,Morning
2110,Airport,36,Trip Completed,12-Jul-16,4:19:00 AM,12-Jul-16,5:12:00 AM,4,5,04:00-05:00,05:00-06:00,0,0,Early_Morning
2759,Airport,36,Trip Completed,13-Jul-16,3:50:03 AM,13-Jul-16,4:33:15 AM,3,4,03:00-04:00,04:00-05:00,0,0,Early_Morning
3010,Airport,36,Trip Completed,13-Jul-16,7:26:03 AM,13-Jul-16,8:40:52 AM,7,8,07:00-08:00,08:00-09:00,0,0,Morning
